ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,VL_SAIDA_TOTAL,QTD_TRANS_SAIDA,VL_SAIDA_MEDIO,TIPO_TRANS_PREF,VL_ENTRADA_TOTAL,QTD_TRANS_ENTRADA,VL_LIQUIDO_TRANS,QTD_TRANS_TOTAL,FATU_SALDO_RATIO,CLUSTER
CNPJ_00729,104289,-10024,2022-06-09,Administração pública,2025-03-31,10434.0,9.0,1159.33,PIX,0.0,0.0,-10434.0,9.0,10.403930566640064,0
CNPJ_07412,83779,3017,2023-02-06,Planos de saúde,2025-01-31,38.0,1.0,38.0,PIX,86.0,1.0,48.0,2.0,27.768975803778588,0
CNPJ_05355,1916955,-114305,2022-03-01,Televisão aberta,2025-03-31,231.0,1.0,231.0,PIX,0.0,0.0,-231.0,1.0,16.77052622369975,0
CNPJ_07739,484028,6900,2016-10-08,Televisão aberta,2025-05-31,120.0,1.0,120.0,PIX,168.0,3.0,48.0,4.0,70.14898550724638,0
CNPJ_09759,142049270,10519376,2008-01-24,Geração de energia elétrica,2025-01-31,0.0,0.0,0.0,0,1025.0,3.0,1025.0,3.0,13.503583292393008,3
CNPJ_09768,256430,-1600,2020-09-04,Saneamento básico,2025-01-31,2519193.0,31.0,81264.29,PIX,13680375.0,184.0,11161182.0,215.0,160.26875,1
CNPJ_07134,2947100,-260687,2014-04-08,Comércio varejista de alimentos,2025-01-31,0.0,0.0,0.0,0,9268.0,8.0,9268.0,8.0,11.305128372339242,0
CNPJ_08594,192990,-6349,2019-08-31,Fabricação de móveis,2025-03-31,72944.0,3.0,24314.67,PIX,282963.0,20.0,210019.0,23.0,30.39691289966924,0
CNPJ_01210,1417646,14653,2019-12-26,Fabricação de produtos químicos,2025-05-31,4945.0,6.0,824.17,PIX,5696.0,6.0,751.0,12.0,96.74783320821676,0
CNPJ_03112,1026955,-33130,2019-09-27,Comércio atacadista de medicamentos,2025-03-31,852.0,1.0,852.0,BOLETO,0.0,0.0,-852.0,1.0,30.997736190763657,0
CNPJ_04347,1887024,219845,2018-01-27,Televisão aberta,2025-05-31,34.0,1.0,34.0,PIX,955.0,1.0,921.0,2.0,8.58342923423321,0
CNPJ_02810,26656094,-1578072,1999-03-12,Comércio varejista de alimentos,2025-03-31,687835.0,57.0,12067.28,PIX,398010.0,19.0,-289825.0,76.0,16.891557546170265,0
CNPJ_00508,285599,6236,2023-12-19,Cultivo de arroz,2025-03-31,38.0,1.0,38.0,TED,0.0,0.0,-38.0,1.0,45.79842847979474,0
CNPJ_05706,2945233,-55351,2016-08-05,Atividades de bancos múltiplos,2025-05-31,1340.0,2.0,670.0,BOLETO,487.0,1.0,-853.0,3.0,53.21011363841665,0
CNPJ_01762,203963,26516,2022-03-21,Atividades de bancos múltiplos,2025-03-31,1124.0,6.0,187.33,PIX,340.0,3.0,-784.0,9.0,7.692072710816111,0
CNPJ_01496,1120935,-92013,2018-12-24,Restaurantes e similares,2025-03-31,182368.0,25.0,7294.72,PIX,84475.0,8.0,-97893.0,33.0,12.182354667275275,0
CNPJ_01505,2499875,37544,2015-03-29,Correios e entregas expressas,2025-02-28,0.0,0.0,0.0,0,455.0,6.0,455.0,6.0,66.58520669081611,0
CNPJ_02457,1016335,47541,2022-12-29,Telecomunicações sem fio,2025-04-30,16299.0,15.0,1086.6,PIX,0.0,0.0,-16299.0,15.0,21.378073662733215,0
CNPJ_04210,25951245,1275658,2020-02-23,Fabricação de papel,2025-05-31,0.0,0.0,0.0,0,480.0,4.0,480.0,4.0,20.34341884737132,0
CNPJ_03813,2434301,-179516,2020-11-20,Geração de energia elétrica,2025-05-31,23921.0,2.0,11960.5,PIX,26594.0,4.0,2673.0,6.0,13.560356737003945,0
CNPJ_08265,545029,24662,2018-01-08,Produção de ferro-gusa,2025-02-28,1274.0,1.0,1274.0,PIX,1880.0,3.0,606.0,4.0,22.09995134214581,0
CNPJ_01115,352884,30485,2016-10-08,Engenharia civil,2025-05-31,125477.0,24.0,5228.21,PIX,3806.0,1.0,-121671.0,25.0,11.575660160734788,0
CNPJ_00035,1331544,34636,2019-07-10,Saneamento básico,2025-03-31,1799.0,7.0,257.0,PIX,0.0,0.0,-1799.0,7.0,38.44393116988105,0
CNPJ_00076,686771,52939,2014-07-14,Administração pública,2025-02-28,50737.0,12.0,4228.08,PIX,11036.0,3.0,-39701.0,15.0,12.97287444039366,0
CNPJ_07297,175634,15519,2021-01-05,Consultoria empresarial,2025-04-30,2893003.0,21.0,137762.05,PIX,444792.0,12.0,-2448211.0,33.0,11.31735292222437,0
CNPJ_04277,2943325,165249,2018-10-03,Montagem industrial,2025-02-28,90.0,2.0,45.0,PIX,86.0,1.0,-4.0,3.0,17.811454229677636,0
CNPJ_05781,251546,-9668,2022-05-13,Comércio atacadista de medicamentos,2025-04-30,291169.0,17.0,17127.59,PIX,14385.0,1.0,-276784.0,18.0,26.01841125362019,0
CNPJ_06871,1474949,-170129,2017-06-15,Comércio atacadista de bebidas,2025-02-28,0.0,0.0,0.0,0,2768.0,3.0,2768.0,3.0,8.66959189791276,0
CNPJ_04230,12915295,358745,2018-09-11,Comércio atacadista de medicamentos,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.001324060265645,0
CNPJ_09030,1881531,-181743,2014-11-04,Comércio atacadista de medicamentos,2025-05-31,86984.0,4.0,21746.0,PIX,485435.0,33.0,398451.0,37.0,10.352701342004918,0
CNPJ_00168,17866422,555369,2017-01-18,Comércio varejista de alimentos,2025-01-31,492.0,6.0,82.0,PIX,0.0,0.0,-492.0,6.0,32.1703624076965,0
CNPJ_04447,144611,7968,2022-08-16,Comércio atacadista de bebidas,2025-02-28,242333.0,7.0,34619.0,PIX,442.0,1.0,-241891.0,8.0,18.148970883534137,0
CNPJ_06717,2817133,99277,2019-01-27,Atividades de bancos múltiplos,2025-04-30,285.0,2.0,142.5,PIX,0.0,0.0,-285.0,2.0,28.376492037430623,0
CNPJ_06165,214190,12950,2020-11-09,Telecomunicações sem fio,2025-04-30,738.0,1.0,738.0,PIX,0.0,0.0,-738.0,1.0,16.53976833976834,0
CNPJ_04474,69856,-6915,2020-12-08,Fabricação de automóveis,2025-02-28,0.0,0.0,0.0,0,2170.0,4.0,2170.0,4.0,10.102096890817064,0
CNPJ_04427,402317,48194,2016-02-05,Fabricação de automóveis,2025-05-31,0.0,0.0,0.0,0,38.0,1.0,38.0,1.0,8.347864879445574,0
CNPJ_06117,205066,-17465,2019-05-10,Defesa nacional,2025-05-31,290.0,1.0,290.0,TED,0.0,0.0,-290.0,1.0,11.741540223303751,0
CNPJ_00626,17525985,-983441,2003-08-05,Geração de energia elétrica,2025-04-30,745.0,6.0,124.17,PIX,0.0,0.0,-745.0,6.0,17.82108433551174,0
CNPJ_09961,173358,-9595,2019-04-13,Transporte ferroviário de carga,2025-01-31,819129.0,12.0,68260.75,PIX,7517235.0,115.0,6698106.0,127.0,18.06753517457009,1
CNPJ_08723,2479224,12196,2021-10-30,Montagem industrial,2025-04-30,739.0,1.0,739.0,PIX,0.0,0.0,-739.0,1.0,203.2817317153165,0
CNPJ_08345,53370471,-871810,2008-01-28,Fabricação de produtos químicos,2025-03-31,6528.0,2.0,3264.0,PIX,242800.0,23.0,236272.0,25.0,61.21800736398986,0
CNPJ_06438,2338892,21450,2017-08-29,Fabricação de automóveis,2025-02-28,897.0,1.0,897.0,PIX,230.0,1.0,-667.0,2.0,109.03925407925408,0
CNPJ_08854,942246,54516,2016-06-21,Comércio varejista de alimentos,2025-01-31,0.0,0.0,0.0,0,40.0,1.0,40.0,1.0,17.2838432753687,0
CNPJ_07364,287660,9562,2020-08-26,Distribuição de energia elétrica,2025-02-28,7380874.0,54.0,136682.85,PIX,0.0,0.0,-7380874.0,54.0,30.08366450533361,0
CNPJ_04581,1247591,-46602,2020-04-28,Comércio atacadista de medicamentos,2025-01-31,1132.0,1.0,1132.0,PIX,0.0,0.0,-1132.0,1.0,26.77119007767907,0
CNPJ_07304,961003,-30279,2021-02-18,Televisão por assinatura,2025-05-31,502.0,1.0,502.0,PIX,0.0,0.0,-502.0,1.0,31.738267446084745,0
CNPJ_04680,4695284,377289,2010-11-18,Montagem industrial,2025-05-31,93.0,2.0,46.5,BOLETO,0.0,0.0,-93.0,2.0,12.44479430887198,0
CNPJ_05193,684535,62369,2017-09-05,Cultivo de trigo,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.975564783786815,0
CNPJ_01448,2036515,34161,2020-02-11,Cultivo de soja,2025-04-30,4524.0,3.0,1508.0,PIX,0.0,0.0,-4524.0,3.0,59.61520447293697,0
CNPJ_05526,2185772,91501,2015-01-12,Atividades hospitalares,2025-01-31,0.0,0.0,0.0,0,46.0,1.0,46.0,1.0,23.887957508661103,0
CNPJ_09228,1327981,-20765,2016-09-01,Comércio atacadista de tecidos,2025-04-30,4801679.0,38.0,126359.97,PIX,21192070.0,208.0,16390391.0,246.0,63.95285335901758,1
CNPJ_03468,63453968,2915620,2005-09-20,Produção de ferro-gusa,2025-01-31,28615.0,4.0,7153.75,PIX,61472.0,11.0,32857.0,15.0,21.763456143118788,0
CNPJ_05074,195118,14336,2023-10-09,Cultivo de soja,2025-02-28,50878.0,3.0,16959.33,BOLETO,12283.0,4.0,-38595.0,7.0,13.6103515625,0
CNPJ_08706,2282174,-164713,2017-06-18,Armazenamento geral,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.855457674864764,0
CNPJ_03610,114867,-9402,2023-02-12,Fabricação de caminhões e ônibus,2025-02-28,171.0,1.0,171.0,PIX,1089.0,6.0,918.0,7.0,12.217294192724951,0
CNPJ_08786,214416,7552,2019-07-15,Geração de energia elétrica,2025-02-28,264.0,1.0,264.0,BOLETO,0.0,0.0,-264.0,1.0,28.391949152542374,0
CNPJ_09758,191655,9714,2019-12-06,Transporte rodoviário de carga,2025-04-30,328.0,1.0,328.0,TED,0.0,0.0,-328.0,1.0,19.729771463866584,0
CNPJ_04217,2278905,145089,2014-06-18,Televisão aberta,2025-03-31,2261.0,1.0,2261.0,PIX,3812.0,6.0,1551.0,7.0,15.706945392138618,0
CNPJ_03986,2411888,20698,2022-12-19,Extração de minério de ferro,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,116.52758720649338,0
CNPJ_01626,585151,14958,2015-06-04,Padaria e confeitaria,2025-02-28,19.0,1.0,19.0,PIX,0.0,0.0,-19.0,1.0,39.119601551009495,0
CNPJ_02137,2561155,202331,2017-07-19,Fabricação de caminhões e ônibus,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.658243175786213,0
CNPJ_02629,1383948,44269,2016-08-20,Cultivo de trigo,2025-02-28,166.0,1.0,166.0,PIX,0.0,0.0,-166.0,1.0,31.262237683254646,0
CNPJ_08348,9565670,515547,2011-11-08,Produção cinematográfica,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.554409200325093,0
CNPJ_03512,2873228,-27338,2019-03-14,Comércio atacadista de alimentos,2025-05-31,63703.0,2.0,31851.5,PIX,0.0,0.0,-63703.0,2.0,105.10015363230669,0
CNPJ_05873,197765,14822,2023-06-23,Atividades hospitalares,2025-01-31,6277.0,1.0,6277.0,PIX,281071.0,31.0,274794.0,32.0,13.34266630684118,0
CNPJ_08244,4082378,-481339,2003-05-25,Atividades de bancos múltiplos,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.481294887802568,0
CNPJ_03982,2290283,-222130,2016-09-21,Hotéis e pousadas,2025-04-30,168.0,1.0,168.0,PIX,0.0,0.0,-168.0,1.0,10.310552379237384,0
CNPJ_01261,15003495,622840,2001-10-29,Planos de saúde,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.0888430415516,0
CNPJ_02293,5567086,-542088,2019-04-14,Cultivo de soja,2025-02-28,9112070.0,160.0,56950.44,PIX,384215.0,6.0,-8727855.0,166.0,10.269708977140242,2
CNPJ_02287,153445,11257,2023-06-13,Produção de ferro-gusa,2025-05-31,0.0,0.0,0.0,0,49.0,1.0,49.0,1.0,13.631073998400996,0
CNPJ_03665,25112049,-2380324,2011-01-11,Cultivo de trigo,2025-02-28,0.0,0.0,0.0,0,74.0,1.0,74.0,1.0,10.549844895064703,0
CNPJ_02951,246213,25740,2019-06-29,Produção cinematográfica,2025-02-28,36.0,1.0,36.0,PIX,58.0,2.0,22.0,3.0,9.565384615384616,0
CNPJ_01757,617498,-21400,2014-06-25,Extração de minério de ferro,2025-04-30,13537782.0,221.0,61256.93,PIX,7845268.0,116.0,-5692514.0,337.0,28.855046728971963,2
CNPJ_04514,165132300,-21914891,2000-06-07,Padaria e confeitaria,2025-02-28,7971.0,1.0,7971.0,PIX,7305.0,4.0,-666.0,5.0,7.535164103713772,3
CNPJ_00458,209972,18343,2021-09-13,Armazenamento geral,2025-03-31,1498390.0,66.0,22702.88,PIX,850927.0,37.0,-647463.0,103.0,11.446982500136292,0
CNPJ_01547,8041076,-1206089,2020-08-29,Transporte rodoviário de carga,2025-05-31,4509.0,3.0,1503.0,PIX,7352.0,6.0,2843.0,9.0,6.667066858250096,0
CNPJ_00851,18500619,-121450,2011-05-10,Saneamento básico,2025-01-31,0.0,0.0,0.0,0,29.0,1.0,29.0,1.0,152.3311568546727,0
CNPJ_04768,2207155,148685,2015-06-15,Cultivo de milho,2025-04-30,1790.0,1.0,1790.0,TED,6519.0,3.0,4729.0,4.0,14.844503480512492,0
CNPJ_04913,1847896,-37847,2014-06-06,Construção de edifícios,2025-03-31,0.0,0.0,0.0,0,2073.0,4.0,2073.0,4.0,48.82542869976484,0
CNPJ_07970,70108,1215,2023-04-14,Engenharia civil,2025-02-28,331.0,1.0,331.0,PIX,0.0,0.0,-331.0,1.0,57.702057613168726,0
CNPJ_08377,1771871,2233,2022-10-25,Montagem industrial,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,793.4935064935065,0
CNPJ_09890,1472158,-202789,2019-01-30,Construção de rodovias,2025-01-31,0.0,0.0,0.0,0,549.0,1.0,549.0,1.0,7.259555498572408,0
CNPJ_06456,143565,13064,2022-05-07,Comércio atacadista de calçados,2025-05-31,0.0,0.0,0.0,0,86.0,1.0,86.0,1.0,10.989360073484384,0
CNPJ_08500,155728,-7685,2019-06-12,Comércio atacadista de tecidos,2025-04-30,555.0,1.0,555.0,PIX,544.0,1.0,-11.0,2.0,20.263890696161354,0
CNPJ_06248,81073,-4357,2021-04-28,Produção de alumínio,2025-02-28,0.0,0.0,0.0,0,45.0,1.0,45.0,1.0,18.60752811567592,0
CNPJ_08787,380293,36937,2021-04-13,Transporte rodoviário de carga,2025-01-31,2043038.0,21.0,97287.52,PIX,0.0,0.0,-2043038.0,21.0,10.29571973901508,0
CNPJ_05430,220056,1503,2023-08-18,Fabricação de automóveis,2025-04-30,0.0,0.0,0.0,0,5346.0,4.0,5346.0,4.0,146.4111776447106,0
CNPJ_09104,2103227,-36907,2022-11-04,Cultivo de milho,2025-02-28,10098.0,2.0,5049.0,PIX,6889.0,2.0,-3209.0,4.0,56.98721109816566,0
CNPJ_04143,12773493,-1023611,2003-02-17,Educação superior,2025-05-31,1766.0,1.0,1766.0,BOLETO,2872.0,3.0,1106.0,4.0,12.478854760255604,0
CNPJ_04787,224289,-17052,2022-12-20,Padaria e confeitaria,2025-02-28,1024299.0,14.0,73164.21,PIX,2468.0,3.0,-1021831.0,17.0,13.153237156931738,0
CNPJ_08217,2467272,312082,2014-03-30,Administração pública,2025-02-28,0.0,0.0,0.0,0,5667.0,3.0,5667.0,3.0,7.905845258617927,0
CNPJ_09737,79013,-1186,2022-11-10,Comércio varejista de combustíveis,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66.62141652613828,0
CNPJ_08195,9521491,516665,2008-10-10,Administração pública,2025-02-28,749.0,2.0,374.5,PIX,3517.0,4.0,2768.0,6.0,18.428751705650665,0
CNPJ_02356,73065818,-1402354,1996-07-05,Educação superior,2025-05-31,3448178.0,91.0,37892.07,PIX,1459160.0,36.0,-1989018.0,127.0,52.1022637650693,0
CNPJ_00186,637476,-14700,2020-06-14,Fabricação de automóveis,2025-03-31,7483.0,3.0,2494.33,PIX,0.0,0.0,-7483.0,3.0,43.36571428571428,0
CNPJ_08611,2687415,-55941,2014-02-28,Montagem industrial,2025-04-30,0.0,0.0,0.0,0,35.0,1.0,35.0,1.0,48.040167319139805,0
CNPJ_02656,2742570,-155584,2014-03-23,Comércio atacadista de tecidos,2025-03-31,10550092.0,143.0,73776.87,PIX,332305.0,7.0,-10217787.0,150.0,17.62758381324558,2
CNPJ_01786,168899,388,2020-07-30,Comércio atacadista de calçados,2025-04-30,15.0,1.0,15.0,PIX,0.0,0.0,-15.0,1.0,435.3067010309279,0
CNPJ_06667,433293,31218,2020-02-22,Administração pública,2025-04-30,0.0,0.0,0.0,0,27.0,1.0,27.0,1.0,13.8795886988276,0
CNPJ_04905,934186,-49850,2020-06-18,Fabricação de automóveis,2025-05-31,0.0,0.0,0.0,0,1319.0,3.0,1319.0,3.0,18.73993981945837,0
CNPJ_06080,20576802,1454987,2007-04-29,Comércio atacadista de medicamentos,2025-01-31,152098.0,3.0,50699.33,PIX,623256.0,34.0,471158.0,37.0,14.142258315710038,0
CNPJ_05556,2409772,-44979,2019-12-29,Produção cinematográfica,2025-02-28,52279.0,4.0,13069.75,BOLETO,206386.0,20.0,154107.0,24.0,53.57549078458836,0
CNPJ_08062,2098310,-105446,2016-03-02,Televisão por assinatura,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.899379777326786,0
CNPJ_04408,193490943,-17474829,2011-05-16,Geração de energia elétrica,2025-03-31,1161070.0,18.0,64503.89,PIX,168795.0,5.0,-992275.0,23.0,11.07255143955915,3
CNPJ_04889,2428917,-242845,2018-09-08,Construção de rodovias,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.001923037328336,0
CNPJ_06425,128909310,2836867,2001-11-27,Consultoria empresarial,2025-01-31,94550.0,4.0,23637.5,PIX,0.0,0.0,-94550.0,4.0,45.44073091900325,3
CNPJ_06203,74202,5043,2019-09-25,Televisão por assinatura,2025-05-31,4606.0,2.0,2303.0,PIX,0.0,0.0,-4606.0,2.0,14.713860797144555,0
CNPJ_02285,2412705,-84408,2019-09-21,Transporte rodoviário de carga,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.58384276371908,0
CNPJ_05699,298515,-27159,2023-07-01,Produção cinematográfica,2025-05-31,0.0,0.0,0.0,0,11049.0,4.0,11049.0,4.0,10.991384071578482,0
CNPJ_01461,224596,-14460,2022-06-07,Correios e entregas expressas,2025-05-31,4124.0,3.0,1374.67,BOLETO,2336.0,3.0,-1788.0,6.0,15.53222683264177,0
CNPJ_08418,1125786,-8758,2022-06-28,Comércio atacadista de medicamentos,2025-03-31,19628.0,4.0,4907.0,BOLETO,14739.0,3.0,-4889.0,7.0,128.5437314455355,0
CNPJ_08151,377297,-37423,2018-11-27,Fabricação de automóveis,2025-02-28,347587.0,9.0,38620.78,PIX,0.0,0.0,-347587.0,9.0,10.081954947492184,0
CNPJ_00624,116660,6665,2020-07-17,Comércio varejista de alimentos,2025-04-30,500.0,1.0,500.0,PIX,0.0,0.0,-500.0,1.0,17.503375843960992,0
CNPJ_03151,14757674,476418,2004-12-23,Comércio varejista de combustíveis,2025-01-31,10541.0,2.0,5270.5,PIX,190329.0,18.0,179788.0,20.0,30.976314916732782,0
CNPJ_08185,93870486,7100806,2011-10-06,Hotéis e pousadas,2025-02-28,262292.0,11.0,23844.73,PIX,468210.0,23.0,205918.0,34.0,13.219694496652917,3
CNPJ_06731,71720,2500,2021-03-22,Construção de barragens,2025-03-31,0.0,0.0,0.0,0,44.0,1.0,44.0,1.0,28.688,0
CNPJ_02515,2111192,176965,2019-04-05,Consultoria empresarial,2025-02-28,116355.0,9.0,12928.33,PIX,13325.0,2.0,-103030.0,11.0,11.92999745712429,0
CNPJ_06056,868815,-22773,2020-04-28,Comércio atacadista de medicamentos,2025-04-30,51.0,1.0,51.0,BOLETO,0.0,0.0,-51.0,1.0,38.1510999868265,0
CNPJ_00833,277247,-8751,2019-09-13,Armazenamento geral,2025-05-31,12374859.0,240.0,51561.91,PIX,8160460.0,127.0,-4214399.0,367.0,31.681750657067763,2
CNPJ_04374,119183577,9513318,2001-01-26,Produção de alumínio,2025-04-30,0.0,0.0,0.0,0,219.0,4.0,219.0,4.0,12.528076639506848,3
CNPJ_05453,1923335,166793,2015-08-09,Correios e entregas expressas,2025-05-31,0.0,0.0,0.0,0,100.0,1.0,100.0,1.0,11.531269297872212,0
CNPJ_04308,1075789,-96389,2017-01-03,Extração de minério de ferro,2025-04-30,0.0,0.0,0.0,0,107.0,4.0,107.0,4.0,11.160910477336625,0
CNPJ_06162,1930333,-142510,2020-02-01,Administração pública,2025-05-31,0.0,0.0,0.0,0,61.0,1.0,61.0,1.0,13.545245947652797,0
CNPJ_07976,2465766,-38628,2019-12-22,Comércio varejista de alimentos,2025-04-30,0.0,0.0,0.0,0,284.0,1.0,284.0,1.0,63.833643988816405,0
CNPJ_01233,816676,78375,2016-12-11,Extração de petróleo e gás natural,2025-03-31,28409.0,12.0,2367.42,PIX,5415.0,1.0,-22994.0,13.0,10.420108452950558,0
CNPJ_00327,176562,7833,2023-08-05,Hotéis e pousadas,2025-03-31,172.0,3.0,57.33,BOLETO,78.0,3.0,-94.0,6.0,22.540788969743392,0
CNPJ_07005,1729588,98081,2021-08-20,Cultivo de soja,2025-03-31,515.0,2.0,257.5,BOLETO,3020.0,3.0,2505.0,5.0,17.634281869067404,0
CNPJ_05594,77839,-3606,2020-11-22,Extração de minério de ferro,2025-05-31,400.0,1.0,400.0,PIX,285.0,4.0,-115.0,5.0,21.585967831392125,0
CNPJ_05848,2553016,239693,2017-06-01,Construção de barragens,2025-03-31,278.0,1.0,278.0,TED,0.0,0.0,-278.0,1.0,10.651191315557815,0
CNPJ_07440,858872,45114,2019-04-18,Construção de rodovias,2025-01-31,0.0,0.0,0.0,0,93.0,1.0,93.0,1.0,19.0378153123199,0
CNPJ_07341,2542248,-51480,2018-09-03,Geração de energia elétrica,2025-04-30,15285.0,1.0,15285.0,BOLETO,26350.0,6.0,11065.0,7.0,49.38321678321678,0
CNPJ_00027,99074,-424,2021-03-31,Defesa nacional,2025-02-28,139823.0,18.0,7767.94,PIX,29701.0,4.0,-110122.0,22.0,233.66509433962264,0
CNPJ_00966,2858276,282367,2015-06-04,Comércio atacadista de bebidas,2025-03-31,0.0,0.0,0.0,0,61.0,1.0,61.0,1.0,10.12255681435862,0
CNPJ_07285,1596020,55143,2016-08-08,Seguros de vida,2025-01-31,17493.0,3.0,5831.0,PIX,1351.0,1.0,-16142.0,4.0,28.943292893023592,0
CNPJ_00275,488674,-11655,2016-12-27,Fabricação de automóveis,2025-04-30,19195.0,12.0,1599.58,PIX,0.0,0.0,-19195.0,12.0,41.92827112827113,0
CNPJ_09968,1790430,-6487,2015-03-03,Comércio atacadista de tecidos,2025-05-31,3486404.0,31.0,112464.65,PIX,7634181.0,93.0,4147777.0,124.0,276.0027747803299,1
CNPJ_01159,140611,10563,2019-05-07,Comércio atacadista de tecidos,2025-04-30,7305.0,3.0,2435.0,PIX,0.0,0.0,-7305.0,3.0,13.311653886206573,0
CNPJ_05618,133017903,-10324739,2007-10-04,Administração pública,2025-02-28,0.0,0.0,0.0,0,33.0,1.0,33.0,1.0,12.883415551715157,3
CNPJ_09619,2189405,-48299,2021-10-05,Engenharia civil,2025-01-31,334.0,1.0,334.0,SISTEMICO,0.0,0.0,-334.0,1.0,45.330234580426094,0
CNPJ_08873,2505892,215309,2017-10-08,Correios e entregas expressas,2025-03-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.63858454593166,0
CNPJ_07268,1194019,-41161,2016-09-01,Construção de rodovias,2025-04-30,3875.0,3.0,1291.67,PIX,243.0,1.0,-3632.0,4.0,29.008503194771748,0
CNPJ_08811,2241144,-17210,2021-12-22,Comércio atacadista de alimentos,2025-02-28,0.0,0.0,0.0,0,21.0,1.0,21.0,1.0,130.22335851249272,0
CNPJ_02954,59860,-1283,2021-08-20,Construção de edifícios,2025-04-30,0.0,0.0,0.0,0,143.0,1.0,143.0,1.0,46.65627435697584,0
CNPJ_09894,216501,-7049,2021-03-07,Televisão por assinatura,2025-03-31,0.0,0.0,0.0,0,9768.0,6.0,9768.0,6.0,30.713718257908923,0
CNPJ_02505,1135462,-10790,2014-04-01,Comércio atacadista de calçados,2025-04-30,101.0,1.0,101.0,PIX,0.0,0.0,-101.0,1.0,105.23280815569971,0
CNPJ_07732,202951,17556,2022-02-07,Transporte ferroviário de carga,2025-03-31,80.0,1.0,80.0,PIX,0.0,0.0,-80.0,1.0,11.560207336523126,0
CNPJ_01314,27920562,2027292,2007-01-31,Educação superior,2025-04-30,3425.0,3.0,1141.67,PIX,0.0,0.0,-3425.0,3.0,13.772343599244708,0
CNPJ_01845,152662,-2892,2021-02-08,Engenharia civil,2025-04-30,516555.0,30.0,17218.5,PIX,288717.0,15.0,-227838.0,45.0,52.78769017980636,0
CNPJ_04274,2900954,-92963,2017-06-07,Distribuição de energia elétrica,2025-01-31,1566.0,1.0,1566.0,PIX,4549.0,3.0,2983.0,4.0,31.20546884244269,0
CNPJ_07404,17773626,-1642213,2005-02-17,Extração de minério de ferro,2025-05-31,45.0,1.0,45.0,PIX,0.0,0.0,-45.0,1.0,10.822972415880278,0
CNPJ_03362,255967,-8938,2022-11-20,Cultivo de soja,2025-03-31,136655.0,5.0,27331.0,PIX,829472.0,46.0,692817.0,51.0,28.63806220631013,0
CNPJ_02323,443557,418,2015-06-11,Produção de alumínio,2025-01-31,499472.0,30.0,16649.07,PIX,0.0,0.0,-499472.0,30.0,1061.141148325359,0
CNPJ_04973,265337,-21579,2021-03-15,Construção de rodovias,2025-02-28,680.0,1.0,680.0,PIX,0.0,0.0,-680.0,1.0,12.296074887622224,0
CNPJ_06452,289571,-27541,2023-09-07,Comércio atacadista de medicamentos,2025-02-28,4961665.0,35.0,141761.86,PIX,3084883.0,43.0,-1876782.0,78.0,10.51417886060782,0
CNPJ_04546,10194383,-1332444,2004-03-07,Televisão aberta,2025-02-28,0.0,0.0,0.0,0,22.0,1.0,22.0,1.0,7.650890393892727,0
CNPJ_09314,167894,14015,2019-03-05,Televisão aberta,2025-02-28,187.0,2.0,93.5,BOLETO,0.0,0.0,-187.0,2.0,11.979593292900464,0
CNPJ_03671,57561,5158,2022-12-29,Cultivo de soja,2025-03-31,5682100.0,36.0,157836.11,PIX,30628619.0,265.0,24946519.0,301.0,11.15955796820473,1
CNPJ_07050,1484569,103334,2018-05-14,Comércio atacadista de calçados,2025-04-30,358.0,2.0,179.0,PIX,0.0,0.0,-358.0,2.0,14.366704085780093,0
CNPJ_05913,200034,-26959,2021-03-04,Cultivo de arroz,2025-05-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.419933973812085,0
CNPJ_06320,166576,12752,2020-11-02,Montagem industrial,2025-03-31,17.0,1.0,17.0,PIX,126.0,3.0,109.0,4.0,13.062735257214555,0
CNPJ_03922,254895,-24535,2020-12-15,Comércio atacadista de medicamentos,2025-04-30,581223.0,12.0,48435.25,PIX,2343029.0,45.0,1761806.0,57.0,10.389036070919095,0
CNPJ_06323,1094433,94051,2022-07-23,Cultivo de trigo,2025-01-31,1571.0,2.0,785.5,PIX,0.0,0.0,-1571.0,2.0,11.63659078585023,0
